user_id,gender,occupation,age,zip_code,category_vector
3628,M,25,7,78731,"0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0"
3629,F,50,7,10022,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0"
3630,M,18,4,77005,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3631,M,18,4,77005,"0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0"
3632,M,50,11,33881,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0"
3633,M,35,18,60441,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0"
3634,M,50,1,88001,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3635,M,50,1,60062,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3636,M,25,0,6708,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3637,M,25,6,94127,"1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0"
3638,M,25,2,90038,"0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0"
3639,M,18,4,78250,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3640,M,35,7,2370,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
3641,M,25,0,92008,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3642,F,25,7,98188,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3643,M,25,17,22302,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3644,F,25,11,53711,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3645,M,35,17,97232,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3646,M,35,20,98106,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3647,M,25,7,80202,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3648,M,18,4,85210,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
3649,F,25,0,94115,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
3650,M,25,0,60611,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
3651,M,25,14,98103,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
3652,M,25,12,94608,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3653,M,18,15,96661,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3654,M,25,17,94901,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3655,F,25,7,94121,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3656,F,45,5,34610,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
3657,M,18,17,95121,"0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
3658,F,25,7,7090,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3659,M,18,4,29649,"0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0"
3660,M,35,7,15137,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3661,M,35,12,8852,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
3662,M,35,16,8753,"0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0"
3663,F,35,9,17055,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
3664,F,35,1,94043,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3665,M,25,0,95903,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3666,M,45,0,68144,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3667,F,1,10,10706,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
3668,F,45,7,33324,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3669,M,25,14,60148,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1"
3670,M,45,14,55123,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3671,M,25,4,98102,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
3672,M,35,5,8406,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3673,M,25,2,10003,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
3674,M,25,20,29205,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
3675,M,35,7,6680,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
3676,F,35,12,48109,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
3677,F,25,12,6906,"0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3678,M,25,0,6880,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
3679,M,25,4,68108,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3680,F,25,1,94939,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
3681,M,25,7,29662,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3682,F,50,1,10706,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3683,M,25,2,30606,"0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3684,M,25,17,83713,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3685,M,25,5,55100,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
3686,M,25,7,48070,"0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3687,F,50,1,62221,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3688,M,18,6,21202,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3689,M,25,0,80906,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3690,M,18,0,63116,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0"
3691,M,25,7,21030,"0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
3692,M,35,17,89147,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3693,M,25,15,94062,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
3694,M,25,12,28227,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3695,M,25,2,98502,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
3696,M,35,7,19149,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
3697,M,25,15,68516,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
3698,M,25,7,53202,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
3699,F,56,3,30127,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
3700,M,25,14,10021,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
3701,M,35,1,92614,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3702,M,35,15,53095,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0"
3703,M,18,12,97402,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3704,F,35,0,4255,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3705,M,45,7,30076,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3706,M,25,12,46725,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3707,F,18,0,34744,"0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
3708,M,56,7,30097,"0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
3709,M,25,12,89502,"0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0"
3710,M,1,10,2818,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
3711,M,35,0,32506,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3712,M,25,17,60042,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3713,F,25,7,22201,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
3714,M,25,17,92111,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
3715,M,18,5,55428,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
3716,M,18,12,36115,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3717,M,35,17,94533,"0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0"
3718,M,50,17,7728,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3719,M,25,1,39759,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3720,M,45,7,43065,"0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0"
3721,M,25,15,94065,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3722,M,25,18,80538,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3723,M,25,14,53048,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3724,M,35,6,77083,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
3725,M,18,4,32608,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3726,M,25,17,92882,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
3727,M,35,7,74401,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3728,M,18,4,7030,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0"
3729,M,18,4,20037,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3730,M,25,1,48911,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3731,M,25,17,67443,"0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3732,M,25,17,60153,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
3733,M,18,4,2777,"0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0"
3734,M,18,4,77840,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3735,M,25,0,10009,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3736,M,35,1,44242,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3737,M,25,14,37127,"1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3738,M,45,7,01904-1355,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
3739,M,56,11,48070,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3740,M,18,5,55116,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
3741,M,25,0,96818,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3742,M,25,0,90266,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
3743,F,35,7,89128,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
3744,M,25,0,60645,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3745,F,25,9,49442,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3746,M,25,5,54703,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3747,M,45,13,89109,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3748,M,18,4,2026,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
3749,F,25,0,60664,"0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
3750,F,18,4,94116,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3751,F,35,12,55555,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3752,F,18,1,86314,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3753,M,25,7,42518,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
3754,M,56,7,94612,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3755,F,50,14,8810,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
3756,M,18,12,53188,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3757,M,25,7,92612,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0"
3758,F,35,5,2021,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3759,M,35,6,54751,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3760,M,50,0,55128,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
3761,M,25,17,27613,"0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0"
3762,M,50,6,11746,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3763,M,25,2,98502,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3764,M,25,1,6111,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
3765,F,50,3,34744,"0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
3766,F,18,1,45458,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3767,M,25,0,94305,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0"
3768,M,25,4,86314,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3769,M,25,15,2446,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3770,F,35,3,50322,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3771,M,25,1,14982,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3772,M,35,17,6074,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3773,M,35,6,50265,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3774,M,25,0,52556,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3775,M,35,12,14619,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3776,F,25,4,50265,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3777,M,18,4,23112,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3778,M,25,0,61832,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3779,F,45,2,98383,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
3780,M,1,0,46979,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3781,F,56,11,54401,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
3782,F,25,0,94602,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3783,M,25,7,97267,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3784,F,25,1,98027,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3785,F,25,20,93401,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
3786,F,25,0,94115,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
3787,F,25,0,94703,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3788,F,18,0,94587,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3789,F,25,0,94110,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3790,F,25,17,94618,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
3791,M,50,18,60516,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
3792,M,25,6,68108,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3793,M,18,4,21093,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3794,F,18,4,53211,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0"
3795,F,18,4,91405,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3796,M,45,14,2021,"0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0"
3797,M,25,7,2420,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3798,M,25,7,48326,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3799,M,18,0,17844,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3800,M,18,1,45458,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3801,M,18,12,36115,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3802,M,18,0,94520,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1"
3803,F,35,9,19006,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3804,M,25,6,6511,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1"
3805,F,35,1,89031,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
3806,M,18,4,55104,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3807,F,35,19,32095,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3808,M,25,7,60010,"1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
3809,M,35,6,20650,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3810,M,50,7,20016,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3811,M,25,15,98103,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
3812,M,35,17,78749,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
3813,M,35,7,80910,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3814,M,25,15,98102,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
3815,M,25,17,53406,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3816,F,25,3,90020,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
3817,M,35,3,20122,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3818,M,45,17,32837,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3819,M,25,12,36115,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
3820,M,25,17,90804,"1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
3821,M,25,20,44313,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
3822,M,45,20,98027,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
3823,M,56,7,93711,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3824,M,25,17,32308,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0"
3825,M,18,1,6279,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3826,M,25,1,48105,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
3827,M,50,2,87020,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
3828,M,25,20,92101,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
3829,F,25,1,22307,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3830,M,18,4,60630,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3831,F,18,6,84780,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
3832,F,25,7,43214,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
3833,M,25,1,68516,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3834,M,18,2,2322,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3835,M,25,7,40515,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3836,F,50,8,84770,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3837,M,25,17,28804,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
3838,F,25,14,10033,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3839,M,50,14,2651,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3840,F,25,0,2176,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
3841,M,45,18,26101,"0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0"
3842,F,35,16,92054,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3843,F,1,10,32043,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
3844,M,18,4,73071,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
3845,M,25,12,94065,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3846,M,35,0,33884,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3847,M,25,7,12801,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3848,M,25,15,70809-2612,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3849,M,35,0,14086,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3850,M,18,3,92278,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3851,M,25,12,60657,"0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0"
3852,M,50,16,60302,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3853,M,25,14,92614,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3854,M,25,14,30340,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
3855,M,25,17,20886,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3856,F,35,20,93449,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3857,M,18,14,8822,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3858,F,45,9,63119,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3859,M,25,0,89145,"0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0"
3860,M,45,17,44129,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3861,M,18,4,12604,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3862,M,25,17,10025,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
3863,M,25,0,94558,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
3864,M,50,20,29630,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
3865,F,1,10,95864,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
3866,M,45,14,63130,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3867,M,35,3,45215,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
3868,M,18,12,73112,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0"
3869,M,18,17,63544,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3870,M,25,17,95050,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3871,M,18,4,64468,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3872,M,25,1,14613,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3873,F,45,2,94558,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
3874,M,25,7,92103,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3875,M,25,0,66605,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
3876,M,25,0,11235,"0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
3877,M,45,1,33705,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
3878,M,35,16,22124,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
3879,M,25,3,83687,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
3880,M,25,7,54942,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3881,M,18,2,44515,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3882,M,56,14,55337,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
3883,M,50,16,78411,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
3884,M,18,4,78759,
3885,M,25,12,92728,
3886,M,35,7,95008,
3887,M,18,4,80513,
3888,M,45,17,2067,
3889,M,45,6,66203,
3890,M,18,4,33143,
3891,F,56,16,90039,
3892,M,25,20,91505,
3893,M,25,6,79401,
3894,M,35,16,2139,
3895,F,35,0,20723,
3896,M,35,0,60914,
3897,M,56,17,92069,
3898,M,45,11,1772,
3899,M,25,17,2135,
3900,F,25,14,55343,
3901,M,18,14,85282,
3902,M,25,5,46239,
3903,M,25,0,2542,
3904,M,1,10,48445,
3905,M,25,17,361069,
3906,M,50,17,54409,
3907,F,18,14,22201,
3908,M,25,0,10021,
3909,M,18,17,19104,
3910,M,25,20,91505,
3911,M,18,0,92037,
3912,M,25,4,19104,
3913,M,18,17,40207,
3914,M,35,4,84123,
3915,F,35,3,71111,
3916,M,25,4,2134,
3917,F,35,9,60618,
3918,M,25,18,30189,
3919,M,45,0,73702,
3920,M,35,17,63126,
3921,M,25,14,95820,
3922,M,18,4,53211,
3923,M,35,2,92115,
3924,M,50,12,90254,
3925,M,25,12,77042,
3926,M,25,2,94404,
3927,F,25,16,67846,
3928,M,25,0,55812,
3929,M,25,5,80227,
3930,M,56,3,52240,
3931,M,25,5,92117,
3932,M,25,7,49221,
3933,F,35,6,48073,
3934,M,25,0,44512,
3935,M,35,18,72118,
3936,F,35,12,1464,
3937,M,56,2,92020,
3938,M,25,2,92711-0571,
3939,M,45,7,91405,
3940,M,35,20,32708,
3941,M,45,17,40031,
3942,M,18,4,49855,
3943,F,35,7,98074,
3944,F,35,16,80401,
3945,F,45,1,96778,
3946,F,25,12,22207,
3947,M,25,0,90019,
3948,F,45,12,61554,
3949,M,45,0,44266,
3950,M,25,4,60056,
3951,F,18,4,60014,
3952,F,45,1,12449,
3953,M,25,12,55117,
3954,M,18,4,32601,
3955,M,35,0,12831,
3956,M,25,0,94930-2010,
3957,M,35,11,40242,
3958,M,45,7,46112,
3959,F,45,1,3768,
3960,F,35,14,55014,
3961,M,25,1,45230,
3962,F,56,0,98115,
3963,M,50,20,30030,
3964,M,56,16,66502,
3965,M,18,11,65202,
3966,M,25,0,30096,
3967,F,18,2,13603,
3968,M,25,2,2903,
3969,M,56,7,12345,
3970,F,25,2,2903,
3971,F,18,4,80228,
3972,F,25,6,23229,
